m,Training Error,Test Error,stock_weights
10,0.29013702413284415,0.5489393288069564,"{'weight': {'ATVI': 0.0, 'ADBE': 0.0, 'AMD': 0.0, 'ALXN': 0.0, 'ALGN': 0.0, 'GOOGL': 0.09350273277588622, 'GOOG': 0.0, 'AMZN': 0.1258081198544354, 'AMGN': 0.0768225959430641, 'ADI': 0.0, 'ANSS': 0.0, 'AAPL': 0.1387157450202253, 'AMAT': 0.0, 'ASML': 0.0, 'ADSK': 0.0, 'ADP': 0.0, 'BIDU': 0.0, 'BIIB': 0.0, 'BMRN': 0.0, 'BKNG': 0.0, 'AVGO': 0.0, 'CDNS': 0.0, 'CDW': 0.0, 'CERN': 0.0, 'CHTR': 0.0, 'CHKP': 0.0, 'CTAS': 0.0, 'CSCO': 0.0, 'CTXS': 0.0, 'CTSH': 0.0, 'CMCSA': 0.0, 'CPRT': 0.0, 'COST': 0.0, 'CSX': 0.0, 'DXCM': 0.0, 'DOCU': 0.0, 'DLTR': 0.0, 'EBAY': 0.0, 'EA': 0.0, 'EXC': 0.0, 'EXPE': 0.0, 'FB': 0.08121462211886807, 'FAST': 0.0, 'FISV': 0.0, 'GILD': 0.0, 'IDXX': 0.0, 'ILMN': 0.0, 'INCY': 0.0, 'INTC': 0.06308381925025766, 'INTU': 0.0, 'ISRG': 0.0, 'JD': 0.0, 'KLAC': 0.0, 'KHC': 0.0, 'LRCX': 0.0, 'LBTYA': 0.0, 'LBTYK': 0.0, 'LULU': 0.0, 'MAR': 0.0, 'MXIM': 0.08334373476389957, 'MELI': 0.0, 'MCHP': 0.0, 'MU': 0.0, 'MSFT': 0.15337517943261142, 'MRNA': 0.0, 'MDLZ': 0.0, 'MNST': 0.0, 'NTES': 0.0, 'NFLX': 0.0, 'NVDA': 0.0, 'NXPI': 0.0, 'ORLY': 0.0, 'PCAR': 0.0, 'PAYX': 0.14265783963878365, 'PYPL': 0.0, 'PEP': 0.0, 'PDD': 0.0, 'QCOM': 0.0, 'REGN': 0.0, 'ROST': 0.0, 'SGEN': 0.0, 'SIRI': 0.0, 'SWKS': 0.0, 'SPLK': 0.0, 'SBUX': 0.0, 'SNPS': 0.0, 'TMUS': 0.0, 'TTWO': 0.0, 'TSLA': 0.0, 'TXN': 0.0, 'TCOM': 0.0, 'ULTA': 0.0, 'VRSN': 0.0, 'VRSK': 0.0, 'VRTX': 0.0, 'WBA': 0.041475611201968576, 'WDAY': 0.0, 'WDC': 0.0, 'XEL': 0.0, 'XLNX': 0.0}}"
20,0.1594285141965003,0.4169081238183033,"{'weight': {'ATVI': 0.01382051578256075, 'ADBE': 0.031902034520230396, 'AMD': 0.0, 'ALXN': 0.0, 'ALGN': 0.0, 'GOOGL': 0.09765836997700902, 'GOOG': 0.0, 'AMZN': 0.1135831504223696, 'AMGN': 0.0, 'ADI': 0.03952310179240677, 'ANSS': 0.0, 'AAPL': 0.11430261173106629, 'AMAT': 0.0, 'ASML': 0.0, 'ADSK': 0.0, 'ADP': 0.05967919040308711, 'BIDU': 0.0, 'BIIB': 0.0, 'BMRN': 0.0, 'BKNG': 0.0, 'AVGO': 0.027345564683120074, 'CDNS': 0.0, 'CDW': 0.0, 'CERN': 0.0, 'CHTR': 0.0, 'CHKP': 0.0, 'CTAS': 0.0, 'CSCO': 0.04348242583893095, 'CTXS': 0.0, 'CTSH': 0.0, 'CMCSA': 0.04245275637367943, 'CPRT': 0.0, 'COST': 0.0, 'CSX': 0.0, 'DXCM': 0.0, 'DOCU': 0.0, 'DLTR': 0.0, 'EBAY': 0.0, 'EA': 0.0, 'EXC': 0.0, 'EXPE': 0.0, 'FB': 0.036228686521066346, 'FAST': 0.0, 'FISV': 0.0, 'GILD': 0.04441374549036102, 'IDXX': 0.0, 'ILMN': 0.0, 'INCY': 0.0, 'INTC': 0.047615289516630535, 'INTU': 0.0, 'ISRG': 0.0, 'JD': 0.0, 'KLAC': 0.0, 'KHC': 0.0, 'LRCX': 0.0, 'LBTYA': 0.0, 'LBTYK': 0.0, 'LULU': 0.0, 'MAR': 0.0, 'MXIM': 0.0, 'MELI': 0.0, 'MCHP': 0.0, 'MU': 0.021708362858144682, 'MSFT': 0.07630995803100653, 'MRNA': 0.0, 'MDLZ': 0.06309847868701869, 'MNST': 0.0, 'NTES': 0.0, 'NFLX': 0.03261627031533169, 'NVDA': 0.0, 'NXPI': 0.0, 'ORLY': 0.0, 'PCAR': 0.033766862673074695, 'PAYX': 0.0, 'PYPL': 0.0420116145979608, 'PEP': 0.0, 'PDD': 0.0, 'QCOM': 0.0, 'REGN': 0.0, 'ROST': 0.0, 'SGEN': 0.0, 'SIRI': 0.0, 'SWKS': 0.0, 'SPLK': 0.0, 'SBUX': 0.0, 'SNPS': 0.0, 'TMUS': 0.0, 'TTWO': 0.0, 'TSLA': 0.0, 'TXN': 0.0, 'TCOM': 0.0, 'ULTA': 0.0, 'VRSN': 0.0, 'VRSK': 0.0, 'VRTX': 0.018481009784944616, 'WBA': 0.0, 'WDAY': 0.0, 'WDC': 0.0, 'XEL': 0.0, 'XLNX': 0.0}}"
30,0.10702118366164706,0.35976040919878777,"{'weight': {'ATVI': 0.0, 'ADBE': 0.02455918617217398, 'AMD': 0.0, 'ALXN': 0.0, 'ALGN': 0.0, 'GOOGL': 0.09045923420705203, 'GOOG': 0.0, 'AMZN': 0.09708411560813344, 'AMGN': 0.0, 'ADI': 0.0, 'ANSS': 0.0, 'AAPL': 0.1180507848201231, 'AMAT': 0.0, 'ASML': 0.0, 'ADSK': 0.0, 'ADP': 0.05755917635588258, 'BIDU': 0.0, 'BIIB': 0.007794958787696022, 'BMRN': 0.011563251598576307, 'BKNG': 0.013031220373827881, 'AVGO': 0.019073061378970232, 'CDNS': 0.0, 'CDW': 0.0, 'CERN': 0.0, 'CHTR': 0.015818049728489648, 'CHKP': 0.0, 'CTAS': 0.0, 'CSCO': 0.02829569600262478, 'CTXS': 0.025816171851528198, 'CTSH': 0.0, 'CMCSA': 0.024069089739663506, 'CPRT': 0.0, 'COST': 0.02431864248650197, 'CSX': 0.014857976032662179, 'DXCM': 0.0, 'DOCU': 0.0, 'DLTR': 0.0, 'EBAY': 0.0, 'EA': 0.0, 'EXC': 0.0, 'EXPE': 0.0, 'FB': 0.04668913933877227, 'FAST': 0.0, 'FISV': 0.0, 'GILD': 0.02487118626338867, 'IDXX': 0.0, 'ILMN': 0.0, 'INCY': 0.0, 'INTC': 0.030627342261626018, 'INTU': 0.0, 'ISRG': 0.01670266733866452, 'JD': 0.0, 'KLAC': 0.0, 'KHC': 0.0, 'LRCX': 0.0, 'LBTYA': 0.0, 'LBTYK': 0.0, 'LULU': 0.0, 'MAR': 0.0, 'MXIM': 0.0, 'MELI': 0.0, 'MCHP': 0.013298083111547244, 'MU': 0.016259323593039984, 'MSFT': 0.11331042563305219, 'MRNA': 0.0, 'MDLZ': 0.04071776857235396, 'MNST': 0.0, 'NTES': 0.0, 'NFLX': 0.0276908542879128, 'NVDA': 0.010402225198439714, 'NXPI': 0.0, 'ORLY': 0.0, 'PCAR': 0.0, 'PAYX': 0.0, 'PYPL': 0.024290700213554093, 'PEP': 0.0, 'PDD': 0.0, 'QCOM': 0.01037858378995181, 'REGN': 0.01465570403747786, 'ROST': 0.0, 'SGEN': 0.0, 'SIRI': 0.0, 'SWKS': 0.0, 'SPLK': 0.0, 'SBUX': 0.0, 'SNPS': 0.0, 'TMUS': 0.0, 'TTWO': 0.0, 'TSLA': 0.0, 'TXN': 0.026605621156341047, 'TCOM': 0.0, 'ULTA': 0.0, 'VRSN': 0.0, 'VRSK': 0.0, 'VRTX': 0.0, 'WBA': 0.011149760059971942, 'WDAY': 0.0, 'WDC': 0.0, 'XEL': 0.0, 'XLNX': 0.0}}"
40,0.07873880138213278,0.2919811173576787,"{'weight': {'ATVI': 0.0, 'ADBE': 0.017970955550300368, 'AMD': 0.005933074618450148, 'ALXN': 0.0, 'ALGN': 0.0, 'GOOGL': 0.07970801590482608, 'GOOG': 0.0, 'AMZN': 0.10706518685448871, 'AMGN': 0.01725593186380653, 'ADI': 0.0, 'ANSS': 0.0, 'AAPL': 0.11692310654461999, 'AMAT': 0.0, 'ASML': 0.010915288506714152, 'ADSK': 0.0, 'ADP': 0.03053703023617589, 'BIDU': 0.006873476641694325, 'BIIB': 0.009351505086104368, 'BMRN': 0.0, 'BKNG': 0.012410291471363463, 'AVGO': 0.013471608182673931, 'CDNS': 0.0, 'CDW': 0.0, 'CERN': 0.0, 'CHTR': 0.0, 'CHKP': 0.0, 'CTAS': 0.0, 'CSCO': 0.025439019081248116, 'CTXS': 0.0, 'CTSH': 0.0, 'CMCSA': 0.02550675587738765, 'CPRT': 0.0, 'COST': 0.02220008270060926, 'CSX': 0.018650218437240657, 'DXCM': 0.0, 'DOCU': 0.0, 'DLTR': 0.009564793010212253, 'EBAY': 0.0, 'EA': 0.009966540138532513, 'EXC': 0.0, 'EXPE': 0.0, 'FB': 0.05189611383436148, 'FAST': 0.0, 'FISV': 0.0, 'GILD': 0.02318247594344054, 'IDXX': 0.0, 'ILMN': 0.0, 'INCY': 0.0, 'INTC': 0.03719685886546746, 'INTU': 0.0, 'ISRG': 0.017016720738725042, 'JD': 0.0, 'KLAC': 0.0, 'KHC': 0.0, 'LRCX': 0.0, 'LBTYA': 0.0, 'LBTYK': 0.00818452979526111, 'LULU': 0.0, 'MAR': 0.0, 'MXIM': 0.016708911612567046, 'MELI': 0.0, 'MCHP': 0.0, 'MU': 0.014443972132556713, 'MSFT': 0.09931594017153816, 'MRNA': 0.0, 'MDLZ': 0.028878038600324046, 'MNST': 0.0, 'NTES': 0.0, 'NFLX': 0.018638139310335325, 'NVDA': 0.005999964780861942, 'NXPI': 0.0, 'ORLY': 0.0, 'PCAR': 0.0, 'PAYX': 0.019568810275931103, 'PYPL': 0.023916365500433915, 'PEP': 0.0, 'PDD': 0.0, 'QCOM': 0.010079878640203757, 'REGN': 0.0103386431831228, 'ROST': 0.0, 'SGEN': 0.0, 'SIRI': 0.0, 'SWKS': 0.0, 'SPLK': 0.0, 'SBUX': 0.013828512663988518, 'SNPS': 0.0, 'TMUS': 0.009879581976025427, 'TTWO': 0.0, 'TSLA': 0.006369542251331756, 'TXN': 0.015226682930422, 'TCOM': 0.0, 'ULTA': 0.0, 'VRSN': 0.011982423494584686, 'VRSK': 0.0, 'VRTX': 0.0, 'WBA': 0.01074521486289398, 'WDAY': 0.00685979772917482, 'WDC': 0.0, 'XEL': 0.0, 'XLNX': 0.0}}"
50,0.06183477884426618,0.24949165705640883,"{'weight': {'ATVI': 0.0, 'ADBE': 0.02436270147052539, 'AMD': 0.0, 'ALXN': 0.0, 'ALGN': 0.0, 'GOOGL': 0.0, 'GOOG': 0.08775524864452797, 'AMZN': 0.0956900759828749, 'AMGN': 0.015495372089666002, 'ADI': 0.0, 'ANSS': 0.0, 'AAPL': 0.09962612021357502, 'AMAT': 0.008412715667529535, 'ASML': 0.0, 'ADSK': 0.0, 'ADP': 0.02300345177499882, 'BIDU': 0.006578985286412033, 'BIIB': 0.007168418039172927, 'BMRN': 0.0, 'BKNG': 0.014176029935342714, 'AVGO': 0.015124367821745404, 'CDNS': 0.01012160127227008, 'CDW': 0.0, 'CERN': 0.0, 'CHTR': 0.007566491819511873, 'CHKP': 0.0, 'CTAS': 0.0, 'CSCO': 0.028509569910589325, 'CTXS': 0.0, 'CTSH': 0.0, 'CMCSA': 0.029647597985458202, 'CPRT': 0.0, 'COST': 0.016627118256455173, 'CSX': 0.0, 'DXCM': 0.0, 'DOCU': 0.0, 'DLTR': 0.004610023433436159, 'EBAY': 0.014020990864409298, 'EA': 0.006220439889906828, 'EXC': 0.01004635323685744, 'EXPE': 0.0, 'FB': 0.05231087234830519, 'FAST': 0.00554866749884251, 'FISV': 0.0, 'GILD': 0.011735512979728984, 'IDXX': 0.0, 'ILMN': 0.008320985558464871, 'INCY': 0.006151321638896223, 'INTC': 0.027380424882916615, 'INTU': 0.0, 'ISRG': 0.009009649893325061, 'JD': 0.0, 'KLAC': 0.0, 'KHC': 0.004196735622456805, 'LRCX': 0.0, 'LBTYA': 0.0, 'LBTYK': 0.0, 'LULU': 0.00577111459072667, 'MAR': 0.01176354205938648, 'MXIM': 0.01742171877651863, 'MELI': 0.0, 'MCHP': 0.0, 'MU': 0.00862507151963094, 'MSFT': 0.10483072683638454, 'MRNA': 0.0, 'MDLZ': 0.01384905043556649, 'MNST': 0.0, 'NTES': 0.004357695652432301, 'NFLX': 0.015692356758708007, 'NVDA': 0.012574899965050852, 'NXPI': 0.0, 'ORLY': 0.006725388868534335, 'PCAR': 0.0, 'PAYX': 0.0, 'PYPL': 0.023849276498431975, 'PEP': 0.022490927027396423, 'PDD': 0.0, 'QCOM': 0.009759739974621583, 'REGN': 0.0, 'ROST': 0.0, 'SGEN': 0.0, 'SIRI': 0.011034610172100697, 'SWKS': 0.0, 'SPLK': 0.0, 'SBUX': 0.0, 'SNPS': 0.0, 'TMUS': 0.00834075843501359, 'TTWO': 0.0, 'TSLA': 0.007029035468530842, 'TXN': 0.01787139743190901, 'TCOM': 0.0, 'ULTA': 0.0038453957652546202, 'VRSN': 0.017085845605098935, 'VRSK': 0.0, 'VRTX': 0.010649338955050883, 'WBA': 0.009778638533211143, 'WDAY': 0.0, 'WDC': 0.0, 'XEL': 0.0, 'XLNX': 0.007235626652239611}}"
60,0.05198762085086827,0.25279703330838343,"{'weight': {'ATVI': 0.0, 'ADBE': 0.015657461468275947, 'AMD': 0.0032791769762926777, 'ALXN': 0.0, 'ALGN': 0.0, 'GOOGL': 0.08619053520036711, 'GOOG': 0.0, 'AMZN': 0.09884191805086626, 'AMGN': 0.01708844822498092, 'ADI': 0.0, 'ANSS': 0.0, 'AAPL': 0.1058266963010978, 'AMAT': 0.0, 'ASML': 0.0, 'ADSK': 0.005933648021820698, 'ADP': 0.02022080823601444, 'BIDU': 0.004780037102660924, 'BIIB': 0.004920745708233954, 'BMRN': 0.003851122174245586, 'BKNG': 0.014900649618034167, 'AVGO': 0.013024564848346892, 'CDNS': 0.0, 'CDW': 0.0, 'CERN': 0.0, 'CHTR': 0.008309258256964437, 'CHKP': 0.0, 'CTAS': 0.0, 'CSCO': 0.025153119545749843, 'CTXS': 0.009939009269193002, 'CTSH': 0.0, 'CMCSA': 0.025784157842916905, 'CPRT': 0.0, 'COST': 0.014984819640519885, 'CSX': 0.010005674611718952, 'DXCM': 0.0, 'DOCU': 0.0, 'DLTR': 0.006022482254814627, 'EBAY': 0.009831727968785642, 'EA': 0.0033523128321082587, 'EXC': 0.0, 'EXPE': 0.0, 'FB': 0.050825134333978346, 'FAST': 0.0, 'FISV': 0.0, 'GILD': 0.01413580150546518, 'IDXX': 0.0, 'ILMN': 0.00674565904439864, 'INCY': 0.0, 'INTC': 0.033236217808122595, 'INTU': 0.00999358486439374, 'ISRG': 0.0123682578132239, 'JD': 0.004229309608991989, 'KLAC': 0.007027891128281823, 'KHC': 0.005840939986750175, 'LRCX': 0.008129070614555822, 'LBTYA': 0.0, 'LBTYK': 0.0, 'LULU': 0.005868095499948762, 'MAR': 0.0074835763951388, 'MXIM': 0.009643323895818342, 'MELI': 0.0, 'MCHP': 0.004483679709059673, 'MU': 0.006486132449597944, 'MSFT': 0.09510826916185737, 'MRNA': 0.0, 'MDLZ': 0.015178370378074053, 'MNST': 0.0, 'NTES': 0.004171049717855949, 'NFLX': 0.01767478560296263, 'NVDA': 0.010513466137098155, 'NXPI': 0.0035382179552214, 'ORLY': 0.0, 'PCAR': 0.0, 'PAYX': 0.009183851808180604, 'PYPL': 0.02048683624355842, 'PEP': 0.019096846824461382, 'PDD': 0.0, 'QCOM': 0.011276607166301675, 'REGN': 0.0065562393675414575, 'ROST': 0.0, 'SGEN': 0.0, 'SIRI': 0.007156718943949889, 'SWKS': 0.0, 'SPLK': 0.0, 'SBUX': 0.009950327574889794, 'SNPS': 0.0, 'TMUS': 0.011978666938140566, 'TTWO': 0.00431378062606031, 'TSLA': 0.004849995748457695, 'TXN': 0.011757105524134271, 'TCOM': 0.0, 'ULTA': 0.004443385778989589, 'VRSN': 0.00964771330783614, 'VRSK': 0.0, 'VRTX': 0.008573933714912458, 'WBA': 0.00960024901310202, 'WDAY': 0.0037147801780119906, 'WDC': 0.0, 'XEL': 0.0, 'XLNX': 0.006833753476667765}}"
70,0.04756660951529605,0.2406600095566864,"{'weight': {'ATVI': 0.003493793736035044, 'ADBE': 0.01826943532293734, 'AMD': 0.003772732556657799, 'ALXN': 0.0, 'ALGN': 0.0, 'GOOGL': 0.08416104805882763, 'GOOG': 0.0, 'AMZN': 0.09556402777499916, 'AMGN': 0.015471346400452201, 'ADI': 0.0, 'ANSS': 0.0, 'AAPL': 0.102194656170598, 'AMAT': 0.005395061076818941, 'ASML': 0.0, 'ADSK': 0.003962165430719418, 'ADP': 0.018450041153048765, 'BIDU': 0.004432002090883699, 'BIIB': 0.005291589089186942, 'BMRN': 0.004072283812867073, 'BKNG': 0.01423286716423481, 'AVGO': 0.013737819539427362, 'CDNS': 0.007152619276908929, 'CDW': 0.0, 'CERN': 0.0, 'CHTR': 0.008256984290620448, 'CHKP': 0.0, 'CTAS': 0.0, 'CSCO': 0.026429068218552166, 'CTXS': 0.007847694434039817, 'CTSH': 0.002558811058983283, 'CMCSA': 0.02661535385448199, 'CPRT': 0.0, 'COST': 0.014523751785107281, 'CSX': 0.008193144180781166, 'DXCM': 0.0, 'DOCU': 0.0, 'DLTR': 0.005930418284654069, 'EBAY': 0.008651357412935582, 'EA': 0.002745780169203121, 'EXC': 0.005614869593552042, 'EXPE': 0.0, 'FB': 0.0492298313582408, 'FAST': 0.0015874716130001789, 'FISV': 0.0, 'GILD': 0.012731530255147132, 'IDXX': 0.0, 'ILMN': 0.007331903109461842, 'INCY': 0.003253132353928443, 'INTC': 0.03183222601780189, 'INTU': 0.00850059238799067, 'ISRG': 0.009301517137006596, 'JD': 0.00452800840353629, 'KLAC': 0.004241483095698204, 'KHC': 0.006039329187814462, 'LRCX': 0.003443908531224143, 'LBTYA': 0.0, 'LBTYK': 0.0015516827413776556, 'LULU': 0.004235588998172526, 'MAR': 0.008542438976314935, 'MXIM': 0.010315689709293635, 'MELI': 0.0028437127597256613, 'MCHP': 0.004941309924203557, 'MU': 0.005830960903770147, 'MSFT': 0.10228154957350281, 'MRNA': 0.0, 'MDLZ': 0.012784705546031876, 'MNST': 0.0, 'NTES': 0.002772318544581091, 'NFLX': 0.016318123408696705, 'NVDA': 0.011788206926069538, 'NXPI': 0.003921023620405281, 'ORLY': 0.004506456963112181, 'PCAR': 0.0, 'PAYX': 0.005413784171691392, 'PYPL': 0.020764289302928885, 'PEP': 0.016528094823701087, 'PDD': 0.0, 'QCOM': 0.011269196920935861, 'REGN': 0.007642592368269797, 'ROST': 0.0027936665336755475, 'SGEN': 0.0, 'SIRI': 0.007366520566398877, 'SWKS': 0.0, 'SPLK': 0.0, 'SBUX': 0.010678261682423954, 'SNPS': 0.0, 'TMUS': 0.011864642505245352, 'TTWO': 0.0027940142410924546, 'TSLA': 0.0059253005653404104, 'TXN': 0.010374271771055384, 'TCOM': 0.0, 'ULTA': 0.0043603616703528905, 'VRSN': 0.010130646653488111, 'VRSK': 0.0, 'VRTX': 0.005860621794903888, 'WBA': 0.008386712057182506, 'WDAY': 0.0, 'WDC': 0.0, 'XEL': 0.0, 'XLNX': 0.006171598387691615}}"
80,0.045227447460917086,0.24914309590770845,"{'weight': {'ATVI': 0.0031192740211602316, 'ADBE': 0.01784450654012527, 'AMD': 0.003566418346936553, 'ALXN': 0.0012748958085285107, 'ALGN': 0.0, 'GOOGL': 0.05714739587298609, 'GOOG': 0.027984714146086772, 'AMZN': 0.09618403058383324, 'AMGN': 0.01426959521638728, 'ADI': 0.0, 'ANSS': 0.0, 'AAPL': 0.10258137130293159, 'AMAT': 0.00406300418002677, 'ASML': 0.0025974571832583647, 'ADSK': 0.003408112699359164, 'ADP': 0.014886127430847294, 'BIDU': 0.005873185295852351, 'BIIB': 0.0067924516070507115, 'BMRN': 0.0044444414049256715, 'BKNG': 0.013506792116928805, 'AVGO': 0.012524042623339319, 'CDNS': 0.004309637748986461, 'CDW': 0.0, 'CERN': 0.0, 'CHTR': 0.008816348338255352, 'CHKP': 0.0, 'CTAS': 0.0022618287107271868, 'CSCO': 0.027211132015683315, 'CTXS': 0.0020562759214382866, 'CTSH': 0.003361536686220851, 'CMCSA': 0.0245114554622845, 'CPRT': 0.0, 'COST': 0.013687817337812656, 'CSX': 0.01049734211515003, 'DXCM': 0.0021768052008440497, 'DOCU': 0.0, 'DLTR': 0.006193337164408184, 'EBAY': 0.00654072783553581, 'EA': 0.002458607816163324, 'EXC': 0.003491589382869057, 'EXPE': 0.0031756101778947637, 'FB': 0.048084086959554774, 'FAST': 0.002305799866045528, 'FISV': 0.003956658566520662, 'GILD': 0.012998227597131023, 'IDXX': 0.0, 'ILMN': 0.006339867889392664, 'INCY': 0.0019224124346621596, 'INTC': 0.031996142512319296, 'INTU': 0.007701527956584046, 'ISRG': 0.010373547146329242, 'JD': 0.0047292807237042205, 'KLAC': 0.0037381557100251202, 'KHC': 0.006575495248705974, 'LRCX': 0.0033286495486675345, 'LBTYA': 0.0, 'LBTYK': 0.0032397096360960633, 'LULU': 0.0021279951178995895, 'MAR': 0.007571297762949894, 'MXIM': 0.011751126955239666, 'MELI': 0.002055881002922571, 'MCHP': 0.0039060006266586514, 'MU': 0.006157139574037963, 'MSFT': 0.10387162538042342, 'MRNA': 0.0, 'MDLZ': 0.013648359319445597, 'MNST': 0.0, 'NTES': 0.0027053389903374547, 'NFLX': 0.01496774967507293, 'NVDA': 0.009533688519615963, 'NXPI': 0.0, 'ORLY': 0.0046322045957717375, 'PCAR': 0.002143228002364783, 'PAYX': 0.007317208237346806, 'PYPL': 0.018758369724968374, 'PEP': 0.017556324908503833, 'PDD': 0.0, 'QCOM': 0.010927242764645182, 'REGN': 0.005643492538354132, 'ROST': 0.005087474596189347, 'SGEN': 0.0, 'SIRI': 0.005654031851768333, 'SWKS': 0.0, 'SPLK': 0.0, 'SBUX': 0.0043659395461824934, 'SNPS': 0.0038563693431243663, 'TMUS': 0.010893193613468634, 'TTWO': 0.0029296249838591517, 'TSLA': 0.006803131027523914, 'TXN': 0.01290786923478384, 'TCOM': 0.0, 'ULTA': 0.004053964487253909, 'VRSN': 0.007078060848561354, 'VRSK': 0.005699382368689087, 'VRTX': 0.007782389579961879, 'WBA': 0.009249737607333684, 'WDAY': 0.0026242184832544705, 'WDC': 0.0, 'XEL': 0.0, 'XLNX': 0.00563290864091081}}"
90,0.04491302702926372,0.25037688946585873,"{'weight': {'ATVI': 0.004234168796494505, 'ADBE': 0.017145524150084808, 'AMD': 0.00402724606764912, 'ALXN': 0.002458096369382637, 'ALGN': 0.0, 'GOOGL': 0.05702721421075669, 'GOOG': 0.029597079277171284, 'AMZN': 0.09564870919341012, 'AMGN': 0.013615889903651956, 'ADI': 0.0, 'ANSS': 0.0, 'AAPL': 0.1020294594842653, 'AMAT': 0.0035417863689261382, 'ASML': 0.0013686936110997097, 'ADSK': 0.0038705756332488655, 'ADP': 0.01474994987537361, 'BIDU': 0.005137984460002402, 'BIIB': 0.006666271532060028, 'BMRN': 0.00395327575535156, 'BKNG': 0.011346594251363256, 'AVGO': 0.012918791808424153, 'CDNS': 0.003784060957019716, 'CDW': 0.0, 'CERN': 0.0, 'CHTR': 0.007914102635854358, 'CHKP': 0.001672820137293304, 'CTAS': 0.0023835879386986413, 'CSCO': 0.027282622993822607, 'CTXS': 0.002427133627851582, 'CTSH': 0.003698494213223752, 'CMCSA': 0.0231996444761182, 'CPRT': 0.0, 'COST': 0.011230833144314096, 'CSX': 0.010368226487837208, 'DXCM': 0.0014490833690712073, 'DOCU': 0.0, 'DLTR': 0.006848048390001809, 'EBAY': 0.004982849325625124, 'EA': 0.0024135625720222466, 'EXC': 0.004023909842908175, 'EXPE': 0.0027691631732654366, 'FB': 0.04731771229953302, 'FAST': 0.0018571238852201225, 'FISV': 0.0037840485812714974, 'GILD': 0.012111102329383528, 'IDXX': 0.0007522964935684835, 'ILMN': 0.005377202149207142, 'INCY': 0.0016657398333536266, 'INTC': 0.032457114812652364, 'INTU': 0.007583739030049519, 'ISRG': 0.011000696227091327, 'JD': 0.005152131811197602, 'KLAC': 0.005190189657725937, 'KHC': 0.00651145534161453, 'LRCX': 0.0024277142670239304, 'LBTYA': 0.0, 'LBTYK': 0.0029718762301729146, 'LULU': 0.0023684095715832453, 'MAR': 0.00907950885637214, 'MXIM': 0.01066940828567296, 'MELI': 0.002100687320573316, 'MCHP': 0.004229907399315297, 'MU': 0.005365062793499879, 'MSFT': 0.10116474976427582, 'MRNA': 0.0003868616686827681, 'MDLZ': 0.01398283762826609, 'MNST': 0.001248242709421919, 'NTES': 0.0031728453627167604, 'NFLX': 0.01627888510752869, 'NVDA': 0.009489931051732906, 'NXPI': 0.0022787141891014214, 'ORLY': 0.003672034987897572, 'PCAR': 0.004169202889535809, 'PAYX': 0.006463488055818793, 'PYPL': 0.02043747973973727, 'PEP': 0.015763006572781468, 'PDD': 0.0, 'QCOM': 0.011119399812343382, 'REGN': 0.0055784376848126505, 'ROST': 0.0045459700988403386, 'SGEN': 0.0, 'SIRI': 0.005970595951808414, 'SWKS': 0.0, 'SPLK': 0.0, 'SBUX': 0.004932580833975005, 'SNPS': 0.005279563898548438, 'TMUS': 0.010328667491503372, 'TTWO': 0.0021510581408117203, 'TSLA': 0.006516672791323929, 'TXN': 0.012545900287198477, 'TCOM': 0.0004435016591481034, 'ULTA': 0.003841713697497549, 'VRSN': 0.0061469168818763685, 'VRSK': 0.006665497556937818, 'VRTX': 0.00888234177851066, 'WBA': 0.00913455271542506, 'WDAY': 0.002561863399295414, 'WDC': 6.030120332124824e-19, 'XEL': 0.003683394364592288, 'XLNX': 0.005404510018327432}}"
